Observation id,Observation date,Description,Observation duration,Observation type,Source,Time offset (s),Media duration (s),FPS,Subject,Behavior,Behavioral category,Behavior type,Time,Media file name,Image index,Image file path,Comment
T8D1_GX050333,2024-03-12 09:19:45.721,,2063.0600000667572021484375,Media file(s),player #1:D:/backup/Turtle_8_1203/day1/acc_analysis/GX050333.MP4,1678628515.0,2063.360,25.000,,u-turn,,START,1678630301.680,Not found,44667,NA,
T8D1_GX050333,2024-03-12 09:19:45.721,,2063.0600000667572021484375,Media file(s),player #1:D:/backup/Turtle_8_1203/day1/acc_analysis/GX050333.MP4,1678628515.0,2063.360,25.000,,u-turn,,STOP,1678630309.080,Not found,44852,NA,
T8D1_GX050333,2024-03-12 09:19:45.721,,2063.0600000667572021484375,Media file(s),player #1:D:/backup/Turtle_8_1203/day1/acc_analysis/GX050333.MP4,1678628515.0,2063.360,25.000,,swimming,,START,1678630310.600,Not found,44890,NA,
T8D1_GX050333,2024-03-12 09:19:45.721,,2063.0600000667572021484375,Media file(s),player #1:D:/backup/Turtle_8_1203/day1/acc_analysis/GX050333.MP4,1678628515.0,2063.360,25.000,,assisted resting,,START,1678630325.000,Not found,NA,NA,
T8D1_GX050333,2024-03-12 09:19:45.721,,2063.0600000667572021484375,Media file(s),player #1:D:/backup/Turtle_8_1203/day1/acc_analysis/GX050333.MP4,1678628515.0,2063.360,25.000,,swimming,,STOP,1678630325.000,Not found,45250,NA,
T8D1_GX050333,2024-03-12 09:19:45.721,,2063.0600000667572021484375,Media file(s),player #1:D:/backup/Turtle_8_1203/day1/acc_analysis/GX050333.MP4,1678628515.0,2063.360,25.000,,assisted resting,,STOP,1678630410.840,Not found,47396,NA,
T8D1_GX050333,2024-03-12 09:19:45.721,,2063.0600000667572021484375,Media file(s),player #1:D:/backup/Turtle_8_1203/day1/acc_analysis/GX050333.MP4,1678628515.0,2063.360,25.000,,assisted resting,,START,1678630418.840,Not found,47596,NA,
T8D1_GX050333,2024-03-12 09:19:45.721,,2063.0600000667572021484375,Media file(s),player #1:D:/backup/Turtle_8_1203/day1/acc_analysis/GX050333.MP4,1678628515.0,2063.360,25.000,,assisted resting,,STOP,1678630500.400,Not found,49635,NA,
T8D1_GX050333,2024-03-12 09:19:45.721,,2063.0600000667572021484375,Media file(s),player #1:D:/backup/Turtle_8_1203/day1/acc_analysis/GX050333.MP4,1678628515.0,2063.360,25.000,,still,,START,1678630551.280,Not found,50907,NA,
T8D1_GX050333,2024-03-12 09:19:45.721,,2063.0600000667572021484375,Media file(s),player #1:D:/backup/Turtle_8_1203/day1/acc_analysis/GX050333.MP4,1678628515.0,2063.360,25.000,,still,,STOP,1678630555.760,Not found,51019,NA,
T8D1_GX050333,2024-03-12 09:19:45.721,,2063.0600000667572021484375,Media file(s),player #1:D:/backup/Turtle_8_1203/day1/acc_analysis/GX050333.MP4,1678628515.0,2063.360,25.000,,still,,START,1678630568.880,Not found,51347,NA,
T8D1_GX050333,2024-03-12 09:19:45.721,,2063.0600000667572021484375,Media file(s),player #1:D:/backup/Turtle_8_1203/day1/acc_analysis/GX050333.MP4,1678628515.0,2063.360,25.000,,still,,STOP,1678630578.380,Not found,51584,NA,
